PAWN						S_PAWN						KNIGHT						S_KNIGHT					
	5	20	0.006	16040	66667		5	20	0.0104	16040	38462		5	20	0.012	16040	33333		5	20	0.02	16040	20000
	5	20	0.0012	16041	333333		5	20	0.00208	16041	192308		5	20	0.0024	16041	166667		5	20	0.004	16041	100000
	5	20	0.0006	16042	666667		5	20	0.00104	16042	384615		5	20	0.0012	16042	333333		5	20	0.002	16042	200000
	5	20	0.006	16060	66667		5	20	0.0104	16060	38462		5	20	0.012	16060	33333		5	20	0.02	16060	20000
	5	20	0.0012	16061	333333		5	20	0.00208	16061	192308		5	20	0.0024	16061	166667		5	20	0.004	16061	100000
	5	20	0.0006	16062	666667		5	20	0.00104	16062	384615		5	20	0.0012	16062	333333		5	20	0.002	16062	200000
Intermediate sword	15	35	0.106666667	60	3750	Intermediate sword	15	35	0.104	60	3846	Intermediate sword	15	35	0.12	60	3333	Intermediate sword	15	35	0.16	60	2500
	15	35	0.032	61	12500		15	35	0.0312	61	12821		15	35	0.036	61	11111		15	35	0.048	61	8333
	15	35	0.016	62	25000		15	35	0.0156	62	25641		15	35	0.018	62	22222		15	35	0.024	62	16667
	20	35	0.106666667	70	3750		20	35	0.104	70	3846		20	35	0.12	70	3333		20	35	0.16	70	2500
	20	35	0.032	71	12500		20	35	0.0312	71	12821		20	35	0.036	71	11111		20	35	0.048	71	8333
	20	35	0.016	72	25000		20	35	0.0156	72	25641		20	35	0.018	72	22222		20	35	0.024	72	16667
	20	35	0.106666667	80	3750		20	35	0.104	80	3846		20	35	0.12	80	3333		20	35	0.16	80	2500
	20	35	0.032	81	12500		20	35	0.0312	81	12821		20	35	0.036	81	11111		20	35	0.048	81	8333
	20	35	0.016	82	25000		20	35	0.0156	82	25641		20	35	0.018	82	22222		20	35	0.024	82	16667
	20	35	0.106666667	90	3750		20	35	0.104	90	3846		20	35	0.12	90	3333		20	35	0.16	90	2500
	20	35	0.032	91	12500		20	35	0.0312	91	12821		20	35	0.036	91	11111		20	35	0.048	91	8333
	20	35	0.016	92	25000		20	35	0.0156	92	25641		20	35	0.018	92	22222		20	35	0.024	92	16667
Intermediate Daggers	15	35	0.106666667	4020	3750	Intermediate Daggers	15	35	0.104	4020	3846	Intermediate Daggers	15	35	0.12	4020	3333	Intermediate Daggers	15	35	0.16	4020	2500
	15	35	0.032	4021	12500		15	35	0.0312	4021	12821		15	35	0.036	4021	11111		15	35	0.048	4021	8333
	15	35	0.016	4022	25000		15	35	0.0156	4022	25641		15	35	0.018	4022	22222		15	35	0.024	4022	16667
	20	35	0.106666667	1030	3750		20	35	0.104	1030	3846		20	35	0.12	1030	3333		20	35	0.16	1030	2500
	20	35	0.032	1031	12500		20	35	0.0312	1031	12821		20	35	0.036	1031	11111		20	35	0.048	1031	8333
	20	35	0.016	1032	25000		20	35	0.0156	1032	25641		20	35	0.018	1032	22222		20	35	0.024	1032	16667
	20	35	0.106666667	1040	3750		20	35	0.104	1040	3846		20	35	0.12	1040	3333		20	35	0.16	1040	2500
	20	35	0.032	1041	12500		20	35	0.0312	1041	12821		20	35	0.036	1041	11111		20	35	0.048	1041	8333
	20	35	0.016	1042	25000		20	35	0.0156	1042	25641		20	35	0.018	1042	22222		20	35	0.024	1042	16667
	20	35	0.106666667	1050	3750		20	35	0.104	1050	3846		20	35	0.12	1050	3333		20	35	0.16	1050	2500
	20	35	0.032	1051	12500		20	35	0.0312	1051	12821		20	35	0.036	1051	11111		20	35	0.048	1051	8333
	20	35	0.016	1052	25000		20	35	0.0156	1052	25641		20	35	0.018	1052	22222		20	35	0.024	1052	16667
Intermediate Two-handed Sword	15	35	0.106666667	3050	3750	Intermediate Two-handed Sword	15	35	0.104	3050	3846	Intermediate Two-handed Sword	15	35	0.12	3050	3333	Intermediate Two-handed Sword	15	35	0.16	3050	2500
	15	35	0.032	3051	12500		15	35	0.0312	3051	12821		15	35	0.036	3051	11111		15	35	0.048	3051	8333
	15	35	0.016	3052	25000		15	35	0.0156	3052	25641		15	35	0.018	3052	22222		15	35	0.024	3052	16667
	20	35	0.106666667	3060	3750		20	35	0.104	3060	3846		20	35	0.12	3060	3333		20	35	0.16	3060	2500
	20	35	0.032	3061	12500		20	35	0.0312	3061	12821		20	35	0.036	3061	11111		20	35	0.048	3061	8333
	20	35	0.016	3062	25000		20	35	0.0156	3062	25641		20	35	0.018	3062	22222		20	35	0.024	3062	16667
	20	35	0.106666667	3070	3750		20	35	0.104	3070	3846		20	35	0.12	3070	3333		20	35	0.16	3070	2500
	20	35	0.032	3071	12500		20	35	0.0312	3071	12821		20	35	0.036	3071	11111		20	35	0.048	3071	8333
	20	35	0.016	3072	25000		20	35	0.0156	3072	25641		20	35	0.018	3072	22222		20	35	0.024	3072	16667
	20	35	0.106666667	3080	3750		20	35	0.104	3080	3846		20	35	0.12	3080	3333		20	35	0.16	3080	2500
	20	35	0.032	3081	12500		20	35	0.0312	3081	12821		20	35	0.036	3081	11111		20	35	0.048	3081	8333
	20	35	0.016	3082	25000		20	35	0.0156	3082	25641		20	35	0.018	3082	22222		20	35	0.024	3082	16667
Intermediate Bow	15	35	0.106666667	2050	3750	Intermediate Bow	15	35	0.104	2050	3846	Intermediate Bow	15	35	0.12	2050	3333	Intermediate Bow	15	35	0.16	2050	2500
	15	35	0.032	2051	12500		15	35	0.0312	2051	12821		15	35	0.036	2051	11111		15	35	0.048	2051	8333
	15	35	0.016	2052	25000		15	35	0.0156	2052	25641		15	35	0.018	2052	22222		15	35	0.024	2052	16667
	20	35	0.106666667	2060	3750		20	35	0.104	2060	3846		20	35	0.12	2060	3333		20	35	0.16	2060	2500
	20	35	0.032	2061	12500		20	35	0.0312	2061	12821		20	35	0.036	2061	11111		20	35	0.048	2061	8333
	20	35	0.016	2062	25000		20	35	0.0156	2062	25641		20	35	0.018	2062	22222		20	35	0.024	2062	16667
	20	35	0.106666667	2070	3750		20	35	0.104	2070	3846		20	35	0.12	2070	3333		20	35	0.16	2070	2500
	20	35	0.032	2071	12500		20	35	0.0312	2071	12821		20	35	0.036	2071	11111		20	35	0.048	2071	8333
	20	35	0.016	2072	25000		20	35	0.0156	2072	25641		20	35	0.018	2072	22222		20	35	0.024	2072	16667
	20	35	0.106666667	2080	3750		20	35	0.104	2080	3846		20	35	0.12	2080	3333		20	35	0.16	2080	2500
	20	35	0.032	2081	12500		20	35	0.0312	2081	12821		20	35	0.036	2081	11111		20	35	0.048	2081	8333
	20	35	0.016	2082	25000		20	35	0.0156	2082	25641		20	35	0.018	2082	22222		20	35	0.024	2082	16667
Intermediate Bell	5	35	0.106666667	5030	3750	Intermediate Bell	5	35	0.104	5030	3846	Intermediate Bell	5	35	0.12	5030	3333	Intermediate Bell	5	35	0.16	5030	2500
	5	35	0.032	5031	12500		5	35	0.0312	5031	12821		5	35	0.036	5031	11111		5	35	0.048	5031	8333
	5	35	0.016	5032	25000		5	35	0.0156	5032	25641		5	35	0.018	5032	22222		5	35	0.024	5032	16667
	15	35	0.106666667	5040	3750		15	35	0.104	5040	3846		15	35	0.12	5040	3333		15	35	0.16	5040	2500
	15	35	0.032	5041	12500		15	35	0.0312	5041	12821		15	35	0.036	5041	11111		15	35	0.048	5041	8333
	15	35	0.016	5042	25000		15	35	0.0156	5042	25641		15	35	0.018	5042	22222		15	35	0.024	5042	16667
	20	35	0.106666667	5050	3750		20	35	0.104	5050	3846		20	35	0.12	5050	3333		20	35	0.16	5050	2500
	20	35	0.032	5051	12500		20	35	0.0312	5051	12821		20	35	0.036	5051	11111		20	35	0.048	5051	8333
	20	35	0.016	5052	25000		20	35	0.0156	5052	25641		20	35	0.018	5052	22222		20	35	0.024	5052	16667
Intermediate Fan	15	35	0.106666667	7050	3750	Intermediate Fan	15	35	0.104	7050	3846	Intermediate Fan	15	35	0.12	7050	3333	Intermediate Fan	15	35	0.16	7050	2500
	15	35	0.032	7051	12500		15	35	0.0312	7051	12821		15	35	0.036	7051	11111		15	35	0.048	7051	8333
	15	35	0.016	7052	25000		15	35	0.0156	7052	25641		15	35	0.018	7052	22222		15	35	0.024	7052	16667
	20	35	0.106666667	7060	3750		20	35	0.104	7060	3846		20	35	0.12	7060	3333		20	35	0.16	7060	2500
	20	35	0.032	7061	12500		20	35	0.0312	7061	12821		20	35	0.036	7061	11111		20	35	0.048	7061	8333
	20	35	0.016	7062	25000		20	35	0.0156	7062	25641		20	35	0.018	7062	22222		20	35	0.024	7062	16667
	20	35	0.106666667	7070	3750		20	35	0.104	7070	3846		20	35	0.12	7070	3333		20	35	0.16	7070	2500
	20	35	0.032	7071	12500		20	35	0.0312	7071	12821		20	35	0.036	7071	11111		20	35	0.048	7071	8333
	20	35	0.016	7072	25000		20	35	0.0156	7072	25641		20	35	0.018	7072	22222		20	35	0.024	7072	16667
	20	35	0.106666667	7080	3750		20	35	0.104	7080	3846		20	35	0.12	7080	3333		20	35	0.16	7080	2500
	20	35	0.032	7081	12500		20	35	0.0312	7081	12821		20	35	0.036	7081	11111		20	35	0.048	7081	8333
